,Dominant_Topic,Perc_Contribution,Topic_Keywords,0
4108,2.0,0.1657,"man, woman, time, be, get, help, year, good, need, friend","[u'be', u'tired', u'thing', u'happen']"
4109,2.0,0.1718,"man, woman, time, be, get, help, year, good, need, friend","[u'expand', u'thought', u'campaign', u'be', u'essentially', u'tired', u'begging', u'change', u'pic']"
4110,2.0,0.1618,"man, woman, time, be, get, help, year, good, need, friend","[u's', u'see', u'get', u'tweet', u'think', u'embarrass', u'be', u'tiredddd']"
4111,2.0,0.1668,"man, woman, time, be, get, help, year, good, need, friend","[u'clear', u'think', u'fine', u'part', u'thing', u'be', u'fuck', u'tired', u'change']"
4112,2.0,0.1674,"man, woman, time, be, get, help, year, good, need, friend","[u'thing', u'interesting', u'bc', u'swear', u'have', u'part', u'dozen', u'hashtag', u'past', u'man', u'still', u'fuck', u'change']"
4113,2.0,0.1591,"man, woman, time, be, get, help, year, good, need, friend","[u'moment', u'movement']"
4114,2.0,0.1591,"man, woman, time, be, get, help, year, good, need, friend","[u'stunned', u'believe', u'glad', u'campaign', u'reach', u'far', u'topple', u'british_minister', u'long', u'change']"
4115,2.0,0.166,"man, woman, time, be, get, help, year, good, need, friend","[u'quantity', u'story', u'really', u'surprising', u'brag', u'sexual', u'assault', u'tape']"
4116,2.0,0.1621,"man, woman, time, be, get, help, year, good, need, friend","[u'former', u'boss', u'ask', u'hot', u'friend', u'interview', u'job', u'meet', u'eeoc', u'requirement']"
4117,2.0,0.1604,"man, woman, time, be, get, help, year, good, need, friend","[u'former', u'boss', u'bring', u'stripper', u'radio', u'station', u'work', u'weekend', u'would', u'say', u'wife', u'call', u'be']"
4118,2.0,0.1596,"man, woman, time, be, get, help, year, good, need, friend","[u'last', u'probably', u'really', u'count', u'guy', u'snuck', u'office', u'really', u'good', u'story']"
4119,2.0,0.169,"man, woman, time, be, get, help, year, good, need, friend","[u'yo', u'first', u'day', u'first', u'job', u'ever', u'find', u'man', u'wear', u'converse', u'furiously', u'masturbate', u'next', u'desk']"
4120,2.0,0.1633,"man, woman, time, be, get, help, year, good, need, friend","[u'supervisor', u'ask', u'nipple', u'look', u'lip', u'be', u'still', u'confused']"
4121,2.0,0.1589,"man, woman, time, be, get, help, year, good, need, friend","[u'boss', u'say', u'give', u'job', u'friend', u'know', u'play', u'golf', u'really', u'hang']"
4122,2.0,0.1596,"man, woman, time, be, get, help, year, good, need, friend","[u'say', u'former', u'boss', u'ask', u'sandwich', u'take', u'coffee', u'order', u'tell', u'dress', u'sexier', u'lita', u'ford']"
4123,2.0,0.1629,"man, woman, time, be, get, help, year, good, need, friend","[u'world', u'need', u'woman', u'proud', u'mondo', u'bisogno', u'come', u'siamo', u'fieri', u'di']"
4124,2.0,0.16,"man, woman, time, be, get, help, year, good, need, friend","[u'hai', u'tutto', u'mio', u'sostegno', u'gli', u'italiani', u'sopratutto', u'italiane', u'dovrebbero', u'vergognarsi']"
4125,2.0,0.1637,"man, woman, time, be, get, help, year, good, need, friend","[u'sheer', u'number', u'post', u'open', u'lot', u'eye', u'ear']"
4126,2.0,0.166,"man, woman, time, be, get, help, year, good, need, friend","[u'people', u'need', u'listen', u'give', u'glance', u'huge', u'generation', u'old', u'issue', u'need', u'hear']"
4127,2.0,0.1587,"man, woman, time, be, get, help, year, good, need, friend","[u'message', u'resonate', u'north', u'texan', u'well']"
4128,2.0,0.1691,"man, woman, time, be, get, help, year, good, need, friend","[u'initially', u'find', u'strange', u'say', u'connection', u'abuse', u'home']"
4129,2.0,0.1574,"man, woman, time, be, get, help, year, good, need, friend","[u'ask', u'well', u'respect', u'non', u'profit', u'specialize', u'issue', u'refer', u'violence', u'expert']"
4130,2.0,0.1663,"man, woman, time, be, get, help, year, good, need, friend","[u'interesting', u'today', u'woman', u'share', u'moment', u'important', u'conversation']"
4131,2.0,0.1616,"man, woman, time, be, get, help, year, good, need, friend","[u'take', u'almost', u'year', u'tell', u'husband', u'sexual', u'assault', u'feel', u'ashamed', u'still']"
4132,2.0,0.1614,"man, woman, time, be, get, help, year, good, need, friend","[u'be', u'late', u'want', u'explain']"
4133,2.0,0.1569,"man, woman, time, be, get, help, year, good, need, friend","[u'read', u'many', u'tweet', u'every_single', u'heart', u'break', u'stop', u'evil', u'exist']"
4134,2.0,0.1624,"man, woman, time, be, get, help, year, good, need, friend","[u'however', u'hard', u'important', u'share']"
4135,2.0,0.1627,"man, woman, time, be, get, help, year, good, need, friend","[u'sorry', u'dear', u'friend']"
4136,2.0,0.1591,"man, woman, time, be, get, help, year, good, need, friend","[u'goodness', u'dorie', u'that', u's', u'horrify', u'be', u'sorry', u'hear', u'unfortunately']"
4137,2.0,0.1607,"man, woman, time, be, get, help, year, good, need, friend","[u'sweetie', u'love']"
4138,2.0,0.1591,"man, woman, time, be, get, help, year, good, need, friend","[u'lupita', u'nyongo']"
4139,2.0,0.1644,"man, woman, time, be, get, help, year, good, need, friend","[u'man', u'sleaze', u'bag', u'wait', u'year', u'call', u'pic']"
4140,2.0,0.1591,"man, woman, time, be, get, help, year, good, need, friend","[u'powerful', u'last_night', u'conveniently', u'time', u'trend', u'know', u'people', u'keep', u'message', u'go']"
4141,2.0,0.167,"man, woman, time, be, get, help, year, good, need, friend","[u'reconsider', u'use', u'advertising', u'fund', u'foxnew', u'propaganda', u'spread', u'sean', u'hannity', u'proudly', u'back', u'pedophile', u'politician']"
4142,2.0,0.1592,"man, woman, time, be, get, help, year, good, need, friend","[u'protect', u'evidence', u'crime', u'commit', u'especially', u'get', u'safe']"
4143,2.0,0.161,"man, woman, time, be, get, help, year, good, need, friend","[u'go', u'upset', u'anyone', u'make', u'false', u'accusation', u'man', u'son', u'hurt', u'everyone']"
4144,2.0,0.1594,"man, woman, time, be, get, help, year, good, need, friend","[u'know', u'mention', u'esthetician', u'man', u'joke', u'happy', u'ending', u'side', u'work', u'gross']"
4145,2.0,0.1618,"man, woman, time, be, get, help, year, good, need, friend","[u'love', u'disney', u'world', u'wonder', u'screw', u'everyone', u'want', u'happy', u'ending', u'get', u'entertaining']"
4146,2.0,0.1649,"man, woman, time, be, get, help, year, good, need, friend","[u'internet', u'know', u'way', u'much', u'information', u'helpful', u'nightmare', u'time']"
4147,2.0,0.1687,"man, woman, time, be, get, help, year, good, need, friend","[u'man', u'still', u'want', u'woman', u'enforce', u'law', u'criminal']"
4148,2.0,0.1659,"man, woman, time, be, get, help, year, good, need, friend","[u'wonder', u'many', u'selfis', u'planet', u'think', u'thing']"
4149,2.0,0.1695,"man, woman, time, be, get, help, year, good, need, friend","[u'way', u'ever', u'relationship', u'someone', u'control']"
4150,2.0,0.1581,"man, woman, time, be, get, help, year, good, need, friend","[u'really', u'massage', u'therapist', u'accuse', u'roswell', u'least', u'fire', u'leave', u'pay', u'leave', u'anything', u'still', u'able', u'work', u'company', u'grope']"
4151,2.0,0.1596,"man, woman, time, be, get, help, year, good, need, friend","[u'believe', u'anyone', u'face', u'trauma', u'grieve', u'process', u'common', u'everyone', u'ever', u'rap']"
4152,2.0,0.1591,"man, woman, time, be, get, help, year, good, need, friend","[u'well', u'say']"
4153,2.0,0.1654,"man, woman, time, be, get, help, year, good, need, friend","[u'oddly', u'interesting']"
4154,2.0,0.1654,"man, woman, time, be, get, help, year, good, need, friend","[u'sham', u'anyone', u'hard', u'see', u'support', u'sincere', u'sec', u'ago', u'accept']"
4155,2.0,0.159,"man, woman, time, be, get, help, year, good, need, friend","[u'def', u'woman', u'know', u'pain', u'turmoil', u'sexually_harass', u'even', u'imagine', u'pain', u'sexually', u'assault']"
4156,2.0,0.1621,"man, woman, time, be, get, help, year, good, need, friend","[u'break', u'heart', u'see', u'many', u'close', u'friend', u'come', u'post', u'many']"
4157,2.0,0.1612,"man, woman, time, be, get, help, year, good, need, friend","[u'close', u'friend', u'room', u'wake', u'top', u'amount', u'self_defense', u'would', u'stop', u'gall', u'say', u'fault', u'owe', u'friend']"
4158,2.0,0.1607,"man, woman, time, be, get, help, year, good, need, friend","[u'word', u'honest', u'eloquent', u'horrible', u'time']"
4159,2.0,0.1645,"man, woman, time, be, get, help, year, good, need, friend","[u'sick', u'bastard', u'dahvie', u'vanity', u'misuse', u'hashtag', u'silence', u'woman', u'abuse', u'fuck', u'disgusting', u'pic']"
4160,2.0,0.1611,"man, woman, time, be, get, help, year, good, need, friend","[u'katy', u'perry', u'say']"
4161,2.0,0.1603,"man, woman, time, be, get, help, year, good, need, friend","[u'everyone', u'music', u'industry', u'hear', u'rumor', u'year', u'matter', u'time', u'truth', u'come', u'thank', u'someone', u'speak']"
4162,2.0,0.1583,"man, woman, time, be, get, help, year, good, need, friend","[u'break', u'heart', u'many', u'hashtag']"
4163,2.0,0.1596,"man, woman, time, be, get, help, year, good, need, friend",[u'problem']
4164,2.0,0.1594,"man, woman, time, be, get, help, year, good, need, friend","[u'bc', u'seem', u'mature', u'age']"
4165,2.0,0.163,"man, woman, time, be, get, help, year, good, need, friend","[u'molest', u'dad', u'friend', u'tae', u'kwon', u'teacher', u'elementary', u'school', u'suck', u'statistic', u'overcompensate', u'loud', u'pic']"
4166,2.0,0.164,"man, woman, time, be, get, help, year, good, need, friend","[u'sick', u'pervy', u'father', u'school', u'friend', u'elementary', u'school', u'bosss', u'daily', u'innuendo', u'repeat', u'unwanted', u'touching']"
4167,2.0,0.1613,"man, woman, time, be, get, help, year, good, need, friend","[u'ivanka', u'say', u'anything', u'abuse', u'woman', u'would', u'dad', u'know', u'true', u'trump', u'abuse', u'abuse', u'other', u'believe']"
4168,2.0,0.1597,"man, woman, time, be, get, help, year, good, need, friend","[u'nothing', u'bad', u'harm', u'innocent', u'child', u'keep', u'pedophile', u'away', u'child', u'prosecute', u'pedophile', u'molest', u'caregiver', u'cousin', u'underage', u'rap', u'father', u'believe', u'child', u'happen']"
4169,2.0,0.1591,"man, woman, time, be, get, help, year, good, need, friend","[u'thank', u'speak']"
4170,2.0,0.1575,"man, woman, time, be, get, help, year, good, need, friend","[u'free', u'know', u'other', u'care', u'happen', u'anyone', u'hope', u'come_forward', u'predator', u'punish', u'graduation', u'teacher', u'share', u'student', u'abuse', u'family_member', u'teacher', u'voice', u'stop', u'sex', u'abuse']"
4171,2.0,0.164,"man, woman, time, be, get, help, year, good, need, friend","[u'true', u'year', u'old', u'never', u'mention', u'shame', u'feel', u'would', u'believe', u'child', u'tell', u'mom', u'immediately', u'mom', u'keep', u'child', u'close', u'never', u'leave', u'alone', u'old', u'white', u'man']"
4172,2.0,0.1636,"man, woman, time, be, get, help, year, good, need, friend","[u'year', u'old', u'tell', u'never', u'tell', u'twenty', u'sure', u'mom', u'know', u'hold', u'owner', u'daycare', u'remove', u'clothe', u'tell', u'lie', u'bed', u'put', u'penis', u'leg', u'rap', u'age']"
4173,2.0,0.1638,"man, woman, time, be, get, help, year, good, need, friend","[u'believe', u'roy_moore', u'read', u'listen', u'moore', u'comment', u'make', u'mind', u'indication', u'point', u'leigh', u'corfman', u'tell', u'truth', u'many', u'young', u'girl', u'molest', u'old', u'man', u'year', u'old', u'happen']"
4174,2.0,0.1657,"man, woman, time, be, get, help, year, good, need, friend","[u'year', u'old', u'man', u'daycare', u'never', u'tell', u'anyone', u'keep', u'child', u'close']"
4175,2.0,0.1596,"man, woman, time, be, get, help, year, good, need, friend",[u'sadly']
4176,2.0,0.1596,"man, woman, time, be, get, help, year, good, need, friend",[u'sadly']
4177,2.0,0.1618,"man, woman, time, be, get, help, year, good, need, friend","[u'woman', u'know', u'walk', u'car', u'key', u'come', u'fist', u'wolverine']"
4178,2.0,0.1654,"man, woman, time, be, get, help, year, good, need, friend","[u'sexual', u'harassment', u'pic']"
4179,2.0,0.1651,"man, woman, time, be, get, help, year, good, need, friend","[u'guess', u'forget']"
4180,2.0,0.1583,"man, woman, time, be, get, help, year, good, need, friend","[u'honest', u'always', u'far', u'go']"
4181,2.0,0.1648,"man, woman, time, be, get, help, year, good, need, friend","[u'lady', u'even', u'gentlemen', u'encounter', u'moron', u'get', u'block', u'move', u'many', u'man', u'get']"
4182,2.0,0.1591,"man, woman, time, be, get, help, year, good, need, friend","[u'sexually_harass', u'assault']"
4183,2.0,0.1601,"man, woman, time, be, get, help, year, good, need, friend","[u'practically', u'woman', u'know', u'share', u'many', u'story']"
4184,2.0,0.1617,"man, woman, time, be, get, help, year, good, need, friend","[u'usual', u'dowd', u'ahead', u'time']"
4185,2.0,0.1606,"man, woman, time, be, get, help, year, good, need, friend","[u'retweet', u'reuter', u'top', u'news', u'thousand', u'join', u'hollywood', u'march', u'sexual', u'abuse']"
4186,2.0,0.1638,"man, woman, time, be, get, help, year, good, need, friend","[u'retweet', u'new_york', u'time', u'believe', u'anita', u'spate', u'sexual']"
4187,2.0,0.1649,"man, woman, time, be, get, help, year, good, need, friend","[u'retweet', u'variety', u'survivor', u'march', u'take', u'place', u'hollywood']"
4188,2.0,0.1644,"man, woman, time, be, get, help, year, good, need, friend","[u'disappoint', u'apparently', u'be', u'old']"
4189,2.0,0.1586,"man, woman, time, be, get, help, year, good, need, friend","[u'thread', u'ally', u'look']"
4190,2.0,0.1583,"man, woman, time, be, get, help, year, good, need, friend","[u'say', u'facebook', u'bear', u'repeat']"
4191,2.0,0.1686,"man, woman, time, be, get, help, year, good, need, friend",[u'pic']
4192,2.0,0.1591,"man, woman, time, be, get, help, year, good, need, friend","[u'sure', u'claim']"
4193,2.0,0.1577,"man, woman, time, be, get, help, year, good, need, friend","[u'abuse', u'common', u'music', u'industry', u'bbc_new', u'lot']"
4194,2.0,0.1602,"man, woman, time, be, get, help, year, good, need, friend","[u'star', u'say', u'furious', u'sexually_harassed', u'time']"
4195,2.0,0.1579,"man, woman, time, be, get, help, year, good, need, friend","[u'become', u'sexual', u'harassment', u'assault', u'nbc', u'news']"
4196,2.0,0.1596,"man, woman, time, be, get, help, year, good, need, friend",[u'stand']
4197,2.0,0.1648,"man, woman, time, be, get, help, year, good, need, friend","[u'woman', u'coming_forward', u'anything', u'think', u'need', u'shut', u'be', u'reason', u'woman', u'come_forward', u'hard']"
4198,2.0,0.1581,"man, woman, time, be, get, help, year, good, need, friend","[u'sexual', u'predator', u'gop', u'stop', u'defend']"
4199,2.0,0.1686,"man, woman, time, be, get, help, year, good, need, friend",[u'man']
4200,2.0,0.1581,"man, woman, time, be, get, help, year, good, need, friend","[u'french', u'woman', u'rally', u'sexual', u'abuse', u'banner', u'abc', u'news']"
4201,2.0,0.1587,"man, woman, time, be, get, help, year, good, need, friend","[u'columnist', u'nice', u'guy', u'problem', u'solve']"
4202,2.0,0.1588,"man, woman, time, be, get, help, year, good, need, friend","[u'woman', u'senator', u'say', u'reveal', u'story', u'sexual', u'harassment']"
4203,2.0,0.1592,"man, woman, time, be, get, help, year, good, need, friend","[u'ellen', u'say']"
4204,2.0,0.1668,"man, woman, time, be, get, help, year, good, need, friend","[u'sexually_harass', u'assault', u'post', u'people', u'may', u'understand', u'magnitude', u'issue']"
4205,2.0,0.1604,"man, woman, time, be, get, help, year, good, need, friend","[u'list', u'go', u'highlight', u'could', u'daughter', u'wife', u'sister', u'mother']"
4206,2.0,0.1678,"man, woman, time, be, get, help, year, good, need, friend","[u'grope', u'old', u'man', u'pool', u'corner', u'harass', u'boss', u'boob', u'grow', u'nicely', u'family', u'friend', u'grope', u'bishop']"
