,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
7373,7373,17.0,0.21969999372959137,"harass, say, sexually, almost, seem, ask, guy, woman, place, think","['sham', 'harvey_weinstein', 'rehab']"
7374,7374,34.0,0.20759999752044678,"response, silence, voice, expose, choose, night, kind, break, scandal, drop","['hollywood', 'scandal', 'different']"
7375,7375,25.0,0.25859999656677246,"other, exactly, mom, trump, trust, empower, police, black, grow, someone","['bill', 'oreilly', 'accuser', 'say', 's', 'still', 'terrify', 'fox_new']"
7376,7376,27.0,0.1256999969482422,"sorry, be, bring, sister, tour, female, ass, hug, person, truly","['clooney', 'damon', 'weinstein', 'scandal', 'lead', 'massive', 'systemic', 'change']"
7377,7377,3.0,0.27070000767707825,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['reilly', 'settle', 'new', 'harassment', 'claim', 'fox', 'renew', 'contract']"
7378,7378,12.0,0.18809999525547028,"care, harvey_weinstein, conversation, begin, together, else, join, behavior, little, suffer","['harvey_weinstein', 'seem', 'take', 'sex', 'rehab', 'seriously']"
7379,7379,12.0,0.38179999589920044,"care, harvey_weinstein, conversation, begin, together, else, join, behavior, little, suffer","['lupita', 'speak', 'harvey_weinstein']"
7380,7380,31.0,0.3630000054836273,"stand, enough, power, anyone, industry, home, whole, back, heal, lucky","['go', 'europe', 'work', 'tragic', 'addiction', 'power', 'privilege']"
7381,7381,9.0,0.1712000072002411,"years_ago, raise, silent, stay, weinstein, create, nothing, remember, guilty, beautiful","['tarantino', 'weinstein', 'know', 'enough']"
7382,7382,7.0,0.45419999957084656,"thank, man, respond, side, trauma, brave, realize, wake, easy, hit","['man', 'side']"
7383,7383,9.0,0.29820001125335693,"years_ago, raise, silent, stay, weinstein, create, nothing, remember, guilty, beautiful","['harvey', 'weinstein']"
7384,7384,12.0,0.39570000767707825,"care, harvey_weinstein, conversation, begin, together, else, join, behavior, little, suffer","['mayim', 'bialik', 'feminist', 'harvey_weinstein', 'world']"
7385,7385,3.0,0.21619999408721924,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['amount', 'timeline', 'break', 'heart', 'fact', 'even', 'need', 'thing', 'mean', 'happen']"
7386,7386,27.0,0.40299999713897705,"sorry, be, bring, sister, tour, female, ass, hug, person, truly","['thank', 'amplify', 'tomorrow', 'remember', 'acknowledge', 'woman', 'start']"
7387,7387,23.0,0.39309999346733093,"daughter, social_media, unfortunately, amazing, ashamed, molest, wife, everyday, gender, feed",['unfortunately']
7388,7388,3.0,0.30230000615119934,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['still', 'want', 'relive']"
7389,7389,21.0,0.3292999863624573,"hard, part, life, school, matter, forget, wear, tag, middle, everything","['little', 'word', 'never', 'hard', 'tweet', 'doubt', 'be', 'alone', 'feeling']"
7390,7390,31.0,0.21279999613761902,"stand, enough, power, anyone, industry, home, whole, back, heal, lucky","['hour', 'one', 'tweet']"
7391,7391,17.0,0.24709999561309814,"harass, say, sexually, almost, seem, ask, guy, woman, place, think","['entourage', 'star', 'jeremy', 'piven', 'accuse', 'sexually', 'assault', 'actress']"
7392,7392,15.0,0.4336000084877014,"world, go, truth, wait, allow, courage, date, finally, rape, viral","['thank', 'cancel', 'long', 'time', 'come', 'ignore', 'vocal', 'support', 'other']"
7393,7393,3.0,0.31929999589920044,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['thank', 'work', 'bravery', 'hope', 'correct', 'let', 'know', 'good']"
7394,7394,18.0,0.49720001220703125,"share, story, also, harassment, sex, s, want, sadly, attention, senator","['even', 'worse', 'try', 'get', 'together', 'think', 'thank', 'share']"
7395,7395,3.0,0.43709999322891235,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['thank', 'speak', 'deal', 'attack', 'cookie', 'herepic']"
7396,7396,3.0,0.36059999465942383,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['want', 'story', 'tell', 'posterity', 'closure', 'want', 'hear', 'judgement', 'research', 'keep', 'go']"
7397,7397,24.0,0.3165000081062317,"mean, hear, everywhere, son, trigger, understand, grab, spread, sexual, dear","['thoma', 'daughter', 'granddaughter', 'fox_new']"
7398,7398,3.0,0.25110000371932983,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['want', 'help', 'many', 'woman', 'possible', 'collect', 'cross', 'section', 'story', 'be', 'jeremy', 'piven', 'less']"
7399,7399,3.0,0.4366999864578247,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['thank', 'give', 'hope', 'solidarity', 'many', 'woman', 'think', 'alone', 'be', 'write', 'maker', 'care']"
7400,7400,17.0,0.23360000550746918,"harass, say, sexually, almost, seem, ask, guy, woman, place, think","['physically', 'fight', 'tear', 'hernia', 'drive', 'move', 'home', 'belong', 'list', 'death']"
7401,7401,3.0,0.4496000111103058,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['ers', 'ripple', 'widen', 'post', 'person', 'work', 'show', 'tell']"
7402,7402,31.0,0.22050000727176666,"stand, enough, power, anyone, industry, home, whole, back, heal, lucky","['seriously', 'anyone', 'take', 'notice']"
7403,7403,9.0,0.17820000648498535,"years_ago, raise, silent, stay, weinstein, create, nothing, remember, guilty, beautiful","['skank', 'whore', 'dyke', 'slut', 'name', 'call', 'often', 'refuse', 'advance']"
7404,7404,17.0,0.23960000276565552,"harass, say, sexually, almost, seem, ask, guy, woman, place, think","['guy', 'time', 'talk', 'sexual', 'harassman', 'read', 'article', 'write']"
7405,7405,22.0,0.29499998688697815,"fight, thread, important, predator, change, real, society, lady, continue, moment","['thread', 'say', 'especially', 'choose', 'reason']"
7406,7406,11.0,0.3741999864578247,"sexually_harass, write, hollywood, true, problem, magnitude, march, woman, assault, status","['woman', 'sexually', 'harasse', 'write', 'might_give', 'people', 'sense', 'magnitude', 'problem', 'issue', 'affect', 'many', 'big', 'problem', 'recognize', 'light', 'always', 'overcome', 'darkness']"
7407,7407,13.0,0.19990000128746033,"move, list, next, guess, perpetrator, often, retweet, mine, music, weight","['clothing', 'feminism', 'education', 'assailant']"
7408,7408,3.0,0.541100025177002,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['know', 'first', 'name']"
7409,7409,33.0,0.27230000495910645,"campaign, many, time, week, come_forward, alyssa_milano, teach, black_woman, woman, white","['uncle', 'drunk', 'tease', 'old', 'mother', 'believe', 'many', 'man']"
7410,7410,27.0,0.3874000012874603,"sorry, be, bring, sister, tour, female, ass, hug, person, truly","['send', 'hug', 'sorry', 'go']"
7411,7411,12.0,0.17710000276565552,"care, harvey_weinstein, conversation, begin, together, else, join, behavior, little, suffer","['lucky', 'non', 'asshol', 'unfortunately', 'life', 'cut', 'short']"
7412,7412,3.0,0.23899999260902405,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['numerous', 'time']"
7413,7413,25.0,0.23350000381469727,"other, exactly, mom, trump, trust, empower, police, black, grow, someone","['buffoon', 'other']"
7414,7414,29.0,0.3280999958515167,"boy, young, sad, happen, age, abuser, learn, anything, man, grope","['happen', 'numerous', 'time']"
7415,7415,1.0,0.4708999991416931,"well, day, ago, lose, pain, who, idea, say, suppose, have","['day', 'report']"
7416,7416,18.0,0.20550000667572021,"share, story, also, harassment, sex, s, want, sadly, attention, senator","['whistle', 'cat', 'call', 'feel', 'threaten', 'powerless', 'guy', 'try', 'pull', 'friend', 'car', 'terrify', 'chase']"
7417,7417,24.0,0.21660000085830688,"mean, hear, everywhere, son, trigger, understand, grab, spread, sexual, dear","['insane', 'keep', 'think', 'harassment', 'bad', 'assault', 'scary']"
7418,7418,31.0,0.1695999950170517,"stand, enough, power, anyone, industry, home, whole, back, heal, lucky","['yr_old', 'friend', 'father', 'bf', 'colleague', 'record', 'artist', 'crowded', 'studio', 'dr', 'fiance']"
7419,7419,31.0,0.1696999967098236,"stand, enough, power, anyone, industry, home, whole, back, heal, lucky","['yr_old', 'friend', 'father', 'bf', 'colleague', 'record', 'artist', 'crowded', 'studio', 'dr', 'fiance']"
7420,7420,23.0,0.30379998683929443,"daughter, social_media, unfortunately, amazing, ashamed, molest, wife, everyday, gender, feed","['high_school', 'boyfriend', 'say', 'love', 'unfortunately', 'woman']"
7421,7421,22.0,0.34869998693466187,"fight, thread, important, predator, change, real, society, lady, continue, moment","['survival', 'story', 'power']"
7422,7422,24.0,0.3921000063419342,"mean, hear, everywhere, son, trigger, understand, grab, spread, sexual, dear","['sexual', 'assault', 'story', 'trigger', 'trauma']"
7423,7423,0.0,0.26260000467300415,"year, old, first, job, really, later, never, boss, walk, time","['date', 'year', 'old', 'man', 'already', 'disgustingly', 'violate', 'someone', 'love', 'trust', 'never', 'able', 'trust']"
7424,7424,3.0,0.3093000054359436,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['whole', 'campaign', 'sobering', 'way', 'nice', 'know', 'be', 'alone', 'know', 'go', 'woman']"
7425,7425,3.0,0.16439999639987946,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['golden', 'rule', 'man', 'treat', 'woman', 'way', 'want', 'man', 'treat', 'prison', 'say', 'mean']"
7426,7426,15.0,0.21289999783039093,"world, go, truth, wait, allow, courage, date, finally, rape, viral","['father', 'brother', 'man', 'responsibility', 'teach', 'son', 'respect', 'woman', 'mean', 'say', 'harvey_weinstein', 'animal', 'lock', 'cage', 'rest', 'life']"
7427,7427,2.0,0.2874999940395355,"heart, break, reach, heartbreak, open, away, put, decade, wish, nearly","['open', 'letter', 'brother', 'light']"
7428,7428,7.0,0.45419999957084656,"thank, man, respond, side, trauma, brave, realize, wake, easy, hit","['man', 'side']"
7429,7429,29.0,0.11479999870061874,"boy, young, sad, happen, age, abuser, learn, anything, man, grope","['brave', 'mine', 'happen', 'corporate', 'work', 'leadership', 'retreat', 'mid', 'industry', 'race', 'age']"
7430,7430,29.0,0.11420000344514847,"boy, young, sad, happen, age, abuser, learn, anything, man, grope","['brave', 'mine', 'happen', 'corporate', 'work', 'leadership', 'retreat', 'mid', 'industry', 'race', 'age']"
7431,7431,14.0,0.27239999175071716,"girl, comment, kid, different, pay, multiple, watch, group, opinion, hate","['multiple', 'time', 'cat', 'call', 'lewd', 'behavior', 'sadly', 'woman', 'accept', 'part', 'life']"
7432,7432,17.0,0.4203999936580658,"harass, say, sexually, almost, seem, ask, guy, woman, place, think","['believe', 'woman', 'story', 'abuse', 'also', 'take', 'abusive', 'man', 'pedestal', 'seem', 'keep']"
7433,7433,6.0,0.2651999890804291,"trend, action, violence, sexual, proud, survivor, male, accuser, liar, question","['male', 'survivor', 'rape', 'wholeheartedly', 'agree', 'statement']"
7434,7434,23.0,0.2224999964237213,"daughter, social_media, unfortunately, amazing, ashamed, molest, wife, everyday, gender, feed","['christian', 'joseph', 'mary', 'explain', 'child', 'molest', 'accusation']"
7435,7435,10.0,0.2459000051021576,"something, word, hurt, issue, teacher, common, do, drunk, close, nice","['excellent', 'actor', 'kevin', 'spacey', 'grope']"
7436,7436,15.0,0.3124000132083893,"world, go, truth, wait, allow, courage, date, finally, rape, viral","['come', 'survivor', 'believe', 'good', 'man', 'hollywood', 'world', 'thankfully', 'good', 'mother', 'raise']"
7437,7437,28.0,0.2703000009059906,"listen, always, may, ever, afraid, roy_moore, reason, include, stranger, sound","['start', 'listen', 'really', 'listen']"
7438,7438,3.0,0.16680000722408295,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['yrs', 'evening', 'official', 'music', 'video']"
7439,7439,10.0,0.2502000033855438,"something, word, hurt, issue, teacher, common, do, drunk, close, nice","['andra', 'day', 'stand', 'something', 'feat', 'common', 'official', 'music', 'video']"
7440,7440,22.0,0.15790000557899475,"fight, thread, important, predator, change, real, society, lady, continue, moment","['unacceptable', 'moon', 'alice', 'longer', 'funny']"
7441,7441,29.0,0.2653999924659729,"boy, young, sad, happen, age, abuser, learn, anything, man, grope","['tea', 'consent']"
7442,7442,15.0,0.12710000574588776,"world, go, truth, wait, allow, courage, date, finally, rape, viral","['shift', 'may', 'harasser', 'abuser', 'point', 'fully', 'realize', 'long', 'problem']"
7443,7443,17.0,0.24160000681877136,"harass, say, sexually, almost, seem, ask, guy, woman, place, think","['seem', 'know', 'magnitude', 'problem', 'impact', 'half', 'population', 'would', 'see', 'onus', 'shift', 'woman', 'man']"
7444,7444,11.0,0.35989999771118164,"sexually_harass, write, hollywood, true, problem, magnitude, march, woman, assault, status","['man', 'agree', 'sexually', 'harass', 'write', 'status', 'give', 'sense', 'magnitude', 'solution']"
7445,7445,17.0,0.3361999988555908,"harass, say, sexually, almost, seem, ask, guy, woman, place, think","['would', 'see', 'onus', 'shift', 'woman', 'man', 'invite', 'man', 'write', 'sexually', 'harass', 'abuse']"
7446,7446,18.0,0.48660001158714294,"share, story, also, harassment, sex, s, want, sadly, attention, senator","['woman', 'publish', 'say']"
7447,7447,8.0,0.16200000047683716,"pic, far, end, could, step, find, yet, good, like, accuse","['help', 'spark', 'wide', 'conversation', 'sexual', 'abuse', 'india']"
7448,7448,18.0,0.3391999900341034,"share, story, also, harassment, sex, s, want, sadly, attention, senator","['nigerian', 'woman', 'share', 'story']"
7449,7449,34.0,0.2223999947309494,"response, silence, voice, expose, choose, night, kind, break, scandal, drop","['break', 'inc', 'remain', 'silent', 'story', 'voice', 'silence', 'pain', 'scar', 'matter', 'love', 'believe']"
7450,7450,1.0,0.19930000603199005,"well, day, ago, lose, pain, who, idea, say, suppose, have","['think', 'suppose', 'instagram', 'post', 'heart', 'say']"
7451,7451,3.0,0.1973000019788742,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['thank', 'hard', 'big', 'bully', 'church']"
7452,7452,0.0,0.3343999981880188,"year, old, first, job, really, later, never, boss, walk, time","['church', 'never', 'able', 'help', 'woman', 'heal', 'hurt', 'woman']"
7453,7453,11.0,0.26429998874664307,"sexually_harass, write, hollywood, true, problem, magnitude, march, woman, assault, status","['close', 'girlfriend', 'harass', 'way', 'boy', 'even', 'know', 'today']"
7454,7454,13.0,0.2045000046491623,"move, list, next, guess, perpetrator, often, retweet, mine, music, weight","['say', 'anyone', 'specifically', 'try', 'take', 'away', 'fall', 'short', 'check', 'see', 'work', 'already', 'do']"
7455,7455,3.0,0.3240000009536743,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['entire', 'facebook', 'feed', 'basically', 'woman', 'know', 'be', 'ready', 'discuss', 'particular']"
7456,7456,3.0,0.20399999618530273,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['woman', 'however']"
7457,7457,3.0,0.2508000135421753,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['woman', 'inspire', 'way', 'will', 'ever', 'know', 'envy', 'respect', 'admire', 'youpic']"
7458,7458,29.0,0.2831000089645386,"boy, young, sad, happen, age, abuser, learn, anything, man, grope","['abuser', 'wrong']"
7459,7459,3.0,0.27900001406669617,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['have', 'write', 'backspace', 'write', 'delete', 'tweet', 'many', 'time', 'half', 'hour', 'want', 'tell', 'story']"
